observed_at,source_id,report_id,market,product_raw,origin_raw,variety_raw,quality,availability,wholesale_price,wholesale_unit,retail_price,retail_unit
2020-10-19,demo-mayorista,demo-may-2020-10-19,Mercado Abasto,Papaya,Beni,,Primera,A,4.19,kg,,
2020-10-19,demo-mayorista,demo-may-2020-10-19,Mercado Abasto,Piña,Santa Cruz,,Primera,A,6.61,unidad,,
2020-10-19,demo-mayorista,demo-may-2020-10-19,Mercado Abasto,Mandarina,Valles Cruceños,Criolla,,E,38.59,ciento,,
2020-10-19,demo-mayorista,demo-may-2020-10-19,Mercado Abasto,Sandía,Santa Cruz,,,N,13.92,unidad,,
2020-10-19,demo-mayorista,demo-may-2020-10-19,Mercado Abasto,Durazno,Argentina,,Primera,E,12.44,kg,,
2020-10-19,demo-mayorista,demo-may-2020-10-19,Mercado Abasto,Fresa,Comarapa,,Segunda,N,12.88,kg,,
2020-10-19,demo-mayorista,demo-may-2020-10-19,Mercado Abasto,Tomate,Cochabamba,,Primera,N,6.26,kg,,
2020-10-19,demo-mayorista,demo-may-2020-10-19,Mercado Abasto,Yuca,Santa Cruz,,,N,54.17,bolsa,,
2020-11-02,demo-mayorista,demo-may-2020-11-02,Mercado Abasto,Papaya,Santa Cruz,,Primera,A,3.96,kg,,
2020-11-02,demo-mayorista,demo-may-2020-11-02,Mercado Abasto,Piña,Santa Cruz,,Primera,A,6.20,unidad,,
2020-11-02,demo-mayorista,demo-may-2020-11-02,Mercado Abasto,Naranja,Santa Cruz,Criolla,Primera,E,52.40,ciento,,
2020-11-02,demo-mayorista,demo-may-2020-11-02,Mercado Abasto,Durazno,,,Segunda,E,10.41,kg,,
2020-11-02,demo-mayorista,demo-may-2020-11-02,Mercado Abasto,Banano,Norte Integrado,,Primera,N,36.04,chipa,,
2020-11-02,demo-mayorista,demo-may-2020-11-02,Mercado Abasto,Tomate,Cochabamba,,Primera,N,6.82,kg,,
2020-11-16,demo-mayorista,demo-may-2020-11-16,Mercado Abasto,Papaya,Norte Integrado,,Segunda,A,4.16,kg,,
2020-11-16,demo-mayorista,demo-may-2020-11-16,Mercado Abasto,Piña,Norte Integrado,,Primera,A,5.44,unidad,,
2020-11-16,demo-mayorista,demo-may-2020-11-16,Mercado Abasto,Sandía,,,Primera,A,11.60,unidad,,
2020-11-16,demo-mayorista,demo-may-2020-11-16,Mercado Abasto,Guineo,Santa Cruz,,Primera,N,35.95,chipa,,
2020-11-16,demo-mayorista,demo-may-2020-11-16,Mercado Abasto,Tomate,Valles Cruceños,,Segunda,N,7.21,kg,,
2020-11-16,demo-mayorista,demo-may-2020-11-16,Mercado Abasto,Yuca,Santa Cruz,,Primera,N,53.05,bolsa,,
2020-11-30,demo-mayorista,demo-may-2020-11-30,Mercado Abasto,Papaya,Santa Cruz,,Primera,A,3.87,kg,,
2020-11-30,demo-mayorista,demo-may-2020-11-30,Mercado Abasto,Piña,,,Primera,A,5.58,unidad,,
2020-11-30,demo-mayorista,demo-may-2020-11-30,Mercado Abasto,Guineo,Norte Integrado,,,N,34.79,chipa,,
2020-11-30,demo-mayorista,demo-may-2020-11-30,Mercado Abasto,Tomate,Cochabamba,,Primera,E,6.78,kg,,
2020-11-30,demo-mayorista,demo-may-2020-11-30,Mercado Abasto,Yuca,,,Primera,N,51.28,bolsa,,
2020-12-14,demo-mayorista,demo-may-2020-12-14,Mercado Abasto,Achachairú,Santa Cruz,,Primera,A,42.45,ciento,,
2020-12-14,demo-mayorista,demo-may-2020-12-14,Mercado Abasto,Papaya,Norte Integrado,,,A,4.00,kg,,
2020-12-14,demo-mayorista,demo-may-2020-12-14,Mercado Abasto,Piña,Beni,,,A,5.84,unidad,,
2020-12-14,demo-mayorista,demo-may-2020-12-14,Mercado Abasto,Sandía,Valles Cruceños,,,A,11.00,unidad,,
2020-12-14,demo-mayorista,demo-may-2020-12-14,Mercado Abasto,Guineo,Santa Cruz,,Primera,A,33.67,chipa,,
2020-12-14,demo-mayorista,demo-may-2020-12-14,Mercado Abasto,Tomate,Santa Cruz,,Primera,N,7.02,kg,,
2020-12-14,demo-mayorista,demo-may-2020-12-14,Mercado Abasto,Yuca,Norte Integrado,,Primera,A,49.21,bolsa,,
2020-12-28,demo-mayorista,demo-may-2020-12-28,Mercado Abasto,Achachairú,Norte Integrado,,Primera,A,46.21,ciento,,
2020-12-28,demo-mayorista,demo-may-2020-12-28,Mercado Abasto,Papaya,Santa Cruz,,Primera,A,3.68,kg,,
2020-12-28,demo-mayorista,demo-may-2020-12-28,Mercado Abasto,Piña,Santa Cruz,,Primera,A,5.39,unidad,,
2020-12-28,demo-mayorista,demo-may-2020-12-28,Mercado Abasto,Naranja,Cochabamba,Valencia,,E,52.65,ciento,,
2020-12-28,demo-mayorista,demo-may-2020-12-28,Mercado Abasto,Sandía,Santa Cruz,,,A,11.06,unidad,,
2020-12-28,demo-mayorista,demo-may-2020-12-28,Mercado Abasto,Durazno,Valles Cruceños,,,A,6.95,kg,,
2020-12-28,demo-mayorista,demo-may-2020-12-28,Mercado Abasto,Guineo,Santa Cruz,,,N,31.39,chipa,,
2020-12-28,demo-mayorista,demo-may-2020-12-28,Mercado Abasto,Yuca,,,Primera,N,49.49,bolsa,,
2021-01-25,demo-mayorista,demo-may-2021-01-25,Mercado Abasto,Achachairú,Santa Cruz,,Primera,A,46.58,ciento,,
2021-01-25,demo-mayorista,demo-may-2021-01-25,Mercado Abasto,Papaya,Norte Integrado,,Primera,A,3.28,kg,,
2021-01-25,demo-mayorista,demo-may-2021-01-25,Mercado Abasto,Piña,,,Primera,A,6.20,unidad,,
2021-01-25,demo-mayorista,demo-may-2021-01-25,Mercado Abasto,Sandía,Santa Cruz,,,A,12.78,unidad,,
2021-01-25,demo-mayorista,demo-may-2021-01-25,Mercado Abasto,Durazno,Mairana,,Primera,A,7.12,kg,,
2021-01-25,demo-mayorista,demo-may-2021-01-25,Mercado Abasto,Guineo,Santa Cruz,,Primera,A,28.25,chipa,,
2021-01-25,demo-mayorista,demo-may-2021-01-25,Mercado Abasto,Tomate,Valles Cruceños,,,N,7.67,kg,,
2021-01-25,demo-mayorista,demo-may-2021-01-25,Mercado Abasto,Yuca,Santa Cruz,,Primera,A,43.02,bolsa,,
2021-02-08,demo-mayorista,demo-may-2021-02-08,Mercado Abasto,Achachairú,Norte Integrado,,Primera,N,53.56,ciento,,
2021-02-08,demo-mayorista,demo-may-2021-02-08,Mercado Abasto,Papaya,Norte Integrado,,Primera,A,3.52,kg,,
2021-02-08,demo-mayorista,demo-may-2021-02-08,Mercado Abasto,Piña,Norte Integrado,,,A,6.00,unidad,,
2021-02-08,demo-mayorista,demo-may-2021-02-08,Mercado Abasto,Tomate,Cochabamba,,,N,6.96,kg,,
2021-02-08,demo-mayorista,demo-may-2021-02-08,Mercado Abasto,Yuca,Norte Integrado,,,A,42.64,bolsa,,
2021-02-22,demo-mayorista,demo-may-2021-02-22,Mercado Abasto,Papaya,Beni,,Primera,A,3.48,kg,,
2021-02-22,demo-mayorista,demo-may-2021-02-22,Mercado Abasto,Piña,,,Primera,A,6.61,unidad,,
2021-02-22,demo-mayorista,demo-may-2021-02-22,Mercado Abasto,Durazno,Valles Cruceños,,Primera,A,8.49,kg,,
2021-02-22,demo-mayorista,demo-may-2021-02-22,Mercado Abasto,Guineo,Cochabamba,,Segunda,A,28.45,chipa,,
2021-02-22,demo-mayorista,demo-may-2021-02-22,Mercado Abasto,Tomate,Santa Cruz,,Segunda,N,7.35,kg,,
2021-02-22,demo-mayorista,demo-may-2021-02-22,Mercado Abasto,Yuca,,,Primera,A,37.34,bolsa,,
2021-03-22,demo-mayorista,demo-may-2021-03-22,Mercado Abasto,Papaya,Santa Cruz,,,A,3.12,kg,,
2021-03-22,demo-mayorista,demo-may-2021-03-22,Mercado Abasto,Piña,,,,N,8.19,unidad,,
2021-03-22,demo-mayorista,demo-may-2021-03-22,Mercado Abasto,Mandarina,,Criolla,Primera,N,29.94,ciento,,
2021-03-22,demo-mayorista,demo-may-2021-03-22,Mercado Abasto,Naranja,Norte Integrado,,,N,45.71,ciento,,
2021-03-22,demo-mayorista,demo-may-2021-03-22,Mercado Abasto,Sandía,Santa Cruz,,Primera,E,16.96,unidad,,
2021-03-22,demo-mayorista,demo-may-2021-03-22,Mercado Abasto,Guineo,Santa Cruz,,Primera,A,24.28,chipa,,
2021-03-22,demo-mayorista,demo-may-2021-03-22,Mercado Abasto,Tomate,,,,N,6.40,kg,,
2021-03-22,demo-mayorista,demo-may-2021-03-22,Mercado Abasto,Yuca,Norte Integrado,,Segunda,A,38.16,bolsa,,
2021-04-05,demo-mayorista,demo-may-2021-04-05,Mercado Abasto,Papaya,Santa Cruz,,Primera,A,3.49,kg,,
2021-04-05,demo-mayorista,demo-may-2021-04-05,Mercado Abasto,Piña,Norte Integrado,,Primera,N,8.54,unidad,,
2021-04-05,demo-mayorista,demo-may-2021-04-05,Mercado Abasto,Mandarina,Cochabamba,Ponkan,Primera,N,25.63,ciento,,
2021-04-05,demo-mayorista,demo-may-2021-04-05,Mercado Abasto,Naranja,,Criolla,,N,44.93,ciento,,
2021-04-05,demo-mayorista,demo-may-2021-04-05,Mercado Abasto,Banano,Norte Integrado,,Primera,A,24.00,chipa,,
2021-04-05,demo-mayorista,demo-may-2021-04-05,Mercado Abasto,Tomate,Cochabamba,,,A,6.04,kg,,
2021-04-05,demo-mayorista,demo-may-2021-04-05,Mercado Abasto,Yuca,,,Primera,A,36.20,bolsa,,
2021-04-19,demo-mayorista,demo-may-2021-04-19,Mercado Abasto,Papaya,,,Primera,A,3.62,kg,,
2021-04-19,demo-mayorista,demo-may-2021-04-19,Mercado Abasto,Piña,Santa Cruz,,,E,8.71,unidad,,
2021-04-19,demo-mayorista,demo-may-2021-04-19,Mercado Abasto,Mandarina,Cochabamba,Criolla,Primera,A,23.08,ciento,,
2021-04-19,demo-mayorista,demo-may-2021-04-19,Mercado Abasto,Naranja,,,Segunda,N,36.55,ciento,,
2021-04-19,demo-mayorista,demo-may-2021-04-19,Mercado Abasto,Banano,Santa Cruz,,Primera,A,22.51,chipa,,
2021-04-19,demo-mayorista,demo-may-2021-04-19,Mercado Abasto,Tomate,Cochabamba,,Primera,N,5.92,kg,,
2021-05-03,demo-mayorista,demo-may-2021-05-03,Mercado Abasto,Papaya,Beni,,Primera,A,3.51,kg,,
2021-05-03,demo-mayorista,demo-may-2021-05-03,Mercado Abasto,Piña,Norte Integrado,,Segunda,N,8.38,unidad,,
2021-05-03,demo-mayorista,demo-may-2021-05-03,Mercado Abasto,Mandarina,Valles Cruceños,,Segunda,A,22.19,ciento,,
2021-05-03,demo-mayorista,demo-may-2021-05-03,Mercado Abasto,Naranja,,,Primera,A,39.03,ciento,,
2021-05-03,demo-mayorista,demo-may-2021-05-03,Mercado Abasto,Banano,,,Primera,A,22.68,chipa,,
2021-05-03,demo-mayorista,demo-may-2021-05-03,Mercado Abasto,Tomate,Cochabamba,,Primera,A,5.42,kg,,
2021-05-03,demo-mayorista,demo-may-2021-05-03,Mercado Abasto,Yuca,,,Primera,A,35.78,bolsa,,
2021-05-17,demo-mayorista,demo-may-2021-05-17,Mercado Abasto,Papaya,,,Primera,A,3.90,kg,,
2021-05-17,demo-mayorista,demo-may-2021-05-17,Mercado Abasto,Piña,,,Primera,N,9.45,unidad,,
2021-05-17,demo-mayorista,demo-may-2021-05-17,Mercado Abasto,Mandarina,Cochabamba,,Primera,A,24.09,ciento,,
2021-05-17,demo-mayorista,demo-may-2021-05-17,Mercado Abasto,Naranja,Cochabamba,Valencia,,A,35.51,ciento,,
2021-05-17,demo-mayorista,demo-may-2021-05-17,Mercado Abasto,Guineo,Cochabamba,,Primera,A,22.87,chipa,,
2021-05-17,demo-mayorista,demo-may-2021-05-17,Mercado Abasto,Tomate,Cochabamba,,Primera,A,4.73,kg,,
2021-05-17,demo-mayorista,demo-may-2021-05-17,Mercado Abasto,Yuca,Santa Cruz,,Primera,A,34.55,bolsa,,
2021-05-31,demo-mayorista,demo-may-2021-05-31,Mercado Abasto,Papaya,Norte Integrado,,Primera,A,3.69,kg,,
2021-05-31,demo-mayorista,demo-may-2021-05-31,Mercado Abasto,Piña,Santa Cruz,,Primera,E,8.95,unidad,,
2021-05-31,demo-mayorista,demo-may-2021-05-31,Mercado Abasto,Mandarina,Santa Cruz,Criolla,Primera,A,20.86,ciento,,
2021-05-31,demo-mayorista,demo-may-2021-05-31,Mercado Abasto,Naranja,,Criolla,Primera,A,35.51,ciento,,
2021-05-31,demo-mayorista,demo-may-2021-05-31,Mercado Abasto,Durazno,Argentina,,Primera,E,11.20,kg,,
2021-05-31,demo-mayorista,demo-may-2021-05-31,Mercado Abasto,Banano,Norte Integrado,,Segunda,A,22.87,chipa,,
2021-05-31,demo-mayorista,demo-may-2021-05-31,Mercado Abasto,Tomate,Santa Cruz,,Primera,A,4.87,kg,,
2021-05-31,demo-mayorista,demo-may-2021-05-31,Mercado Abasto,Yuca,Norte Integrado,,Primera,A,35.73,bolsa,,
2021-06-14,demo-mayorista,demo-may-2021-06-14,Mercado Abasto,Papaya,Norte Integrado,,Primera,A,4.25,kg,,
2021-06-14,demo-mayorista,demo-may-2021-06-14,Mercado Abasto,Piña,Santa Cruz,,Primera,E,9.46,unidad,,
2021-06-14,demo-mayorista,demo-may-2021-06-14,Mercado Abasto,Mandarina,Cbba.,Criolla,Primera,A,23.74,ciento,,
2021-06-14,demo-mayorista,demo-may-2021-06-14,Mercado Abasto,Naranja,Santa Cruz,,,A,31.33,ciento,,
2021-06-14,demo-mayorista,demo-may-2021-06-14,Mercado Abasto,Guineo,Cochabamba,,Segunda,A,23.13,chipa,,
2021-06-14,demo-mayorista,demo-may-2021-06-14,Mercado Abasto,Tomate,Valles Cruceños,,Primera,A,4.29,kg,,
2021-06-14,demo-mayorista,demo-may-2021-06-14,Mercado Abasto,Yuca,Santa Cruz,,Primera,A,38.99,bolsa,,
2021-06-28,demo-mayorista,demo-may-2021-06-28,Mercado Abasto,Papaya,,,,A,4.09,kg,,
2021-06-28,demo-mayorista,demo-may-2021-06-28,Mercado Abasto,Piña,,,Primera,E,8.54,unidad,,
2021-06-28,demo-mayorista,demo-may-2021-06-28,Mercado Abasto,Mandarina,Valles Cruceños,,Segunda,A,22.10,ciento,,
2021-06-28,demo-mayorista,demo-may-2021-06-28,Mercado Abasto,Naranja,Santa Cruz,Valencia,,A,31.81,ciento,,
2021-06-28,demo-mayorista,demo-may-2021-06-28,Mercado Abasto,Frutilla,,,,N,11.79,kg,,
2021-06-28,demo-mayorista,demo-may-2021-06-28,Mercado Abasto,Guineo,Norte Integrado,,Segunda,A,26.64,chipa,,
2021-06-28,demo-mayorista,demo-may-2021-06-28,Mercado Abasto,Tomate,,,Primera,A,4.13,kg,,
2021-06-28,demo-mayorista,demo-may-2021-06-28,Mercado Abasto,Yuca,Santa Cruz,,,A,41.62,bolsa,,
2021-07-12,demo-mayorista,demo-may-2021-07-12,Mercado Abasto,Papaya,Norte Integrado,,Primera,A,4.45,kg,,
2021-07-12,demo-mayorista,demo-may-2021-07-12,Mercado Abasto,Naranja,,Criolla,Primera,A,34.40,ciento,,
2021-07-12,demo-mayorista,demo-may-2021-07-12,Mercado Abasto,Guineo,Norte Integrado,,Segunda,A,26.84,chipa,,
2021-07-12,demo-mayorista,demo-may-2021-07-12,Mercado Abasto,Tomate,Cochabamba,,Segunda,A,4.75,kg,,
2021-07-12,demo-mayorista,demo-may-2021-07-12,Mercado Abasto,Yuca,,,Primera,A,44.11,bolsa,,
2021-07-26,demo-mayorista,demo-may-2021-07-26,Mercado Abasto,Papaya,Santa Cruz,,Primera,N,4.58,kg,,
2021-07-26,demo-mayorista,demo-may-2021-07-26,Mercado Abasto,Piña,Santa Cruz,,Segunda,N,8.48,unidad,,
2021-07-26,demo-mayorista,demo-may-2021-07-26,Mercado Abasto,Naranja,,Criolla,Primera,A,31.95,ciento,,
2021-07-26,demo-mayorista,demo-may-2021-07-26,Mercado Abasto,Frutilla,,,Primera,A,10.86,kg,,
2021-07-26,demo-mayorista,demo-may-2021-07-26,Mercado Abasto,Guineo,Norte Integrado,,Primera,A,25.39,chipa,,
2021-07-26,demo-mayorista,demo-may-2021-07-26,Mercado Abasto,Tomate,,,,A,4.28,kg,,
2021-07-26,demo-mayorista,demo-may-2021-07-26,Mercado Abasto,Yuca,Santa Cruz,,Primera,A,42.20,bolsa,,
2021-08-09,demo-mayorista,demo-may-2021-08-09,Mercado Abasto,Papaya,Beni,,Primera,N,4.59,kg,,
2021-08-09,demo-mayorista,demo-may-2021-08-09,Mercado Abasto,Piña,,,,E,8.43,unidad,,
2021-08-09,demo-mayorista,demo-may-2021-08-09,Mercado Abasto,Naranja,Santa Cruz,,Segunda,A,35.60,ciento,,
2021-08-09,demo-mayorista,demo-may-2021-08-09,Mercado Abasto,Durazno,Argentina,,Primera,E,11.45,kg,,
2021-08-09,demo-mayorista,demo-may-2021-08-09,Mercado Abasto,Guineo,,,,A,26.25,chipa,,
2021-08-09,demo-mayorista,demo-may-2021-08-09,Mercado Abasto,Tomate,Santa Cruz,,Primera,A,4.62,kg,,
2021-08-09,demo-mayorista,demo-may-2021-08-09,Mercado Abasto,Yuca,Santa Cruz,,Segunda,N,50.16,bolsa,,
2021-08-23,demo-mayorista,demo-may-2021-08-23,Mercado Abasto,Papaya,Santa Cruz,,Segunda,N,5.28,kg,,
2021-08-23,demo-mayorista,demo-may-2021-08-23,Mercado Abasto,Naranja,Cochabamba,,Primera,A,35.35,ciento,,
2021-08-23,demo-mayorista,demo-may-2021-08-23,Mercado Abasto,Frutilla,Comarapa,,Primera,A,10.23,kg,,
2021-08-23,demo-mayorista,demo-may-2021-08-23,Mercado Abasto,Banano,,,Primera,A,26.38,chipa,,
2021-08-23,demo-mayorista,demo-may-2021-08-23,Mercado Abasto,Tomate,Cochabamba,,,A,4.56,kg,,
2021-09-06,demo-mayorista,demo-may-2021-09-06,Mercado Abasto,Piña,Norte Integrado,,Primera,N,8.75,unidad,,
2021-09-06,demo-mayorista,demo-may-2021-09-06,Mercado Abasto,Naranja,Cochabamba,,Primera,A,39.81,ciento,,
2021-09-06,demo-mayorista,demo-may-2021-09-06,Mercado Abasto,Fresa,Comarapa,,Segunda,A,9.46,kg,,
2021-09-06,demo-mayorista,demo-may-2021-09-06,Mercado Abasto,Tomate,,,,A,5.33,kg,,
2021-09-06,demo-mayorista,demo-may-2021-09-06,Mercado Abasto,Yuca,Santa Cruz,,Primera,N,57.96,bolsa,,
2021-09-20,demo-mayorista,demo-may-2021-09-20,Mercado Abasto,Papaya,Santa Cruz,,Primera,N,4.82,kg,,
2021-09-20,demo-mayorista,demo-may-2021-09-20,Mercado Abasto,Piña,Norte Integrado,,Primera,N,7.54,unidad,,
2021-09-20,demo-mayorista,demo-may-2021-09-20,Mercado Abasto,Naranja,Norte Integrado,,,N,44.48,ciento,,
2021-09-20,demo-mayorista,demo-may-2021-09-20,Mercado Abasto,Frutilla,,,Segunda,A,9.87,kg,,
2021-09-20,demo-mayorista,demo-may-2021-09-20,Mercado Abasto,Guineo,Norte Integrado,,,A,33.63,chipa,,
2021-09-20,demo-mayorista,demo-may-2021-09-20,Mercado Abasto,Tomate,Valles Cruceños,,Primera,A,5.46,kg,,
2021-09-20,demo-mayorista,demo-may-2021-09-20,Mercado Abasto,Yuca,,,Segunda,N,58.31,bolsa,,
2021-10-04,demo-mayorista,demo-may-2021-10-04,Mercado Abasto,Papaya,Norte Integrado,,Primera,N,5.09,kg,,
2021-10-04,demo-mayorista,demo-may-2021-10-04,Mercado Abasto,Piña,,,Segunda,N,7.26,unidad,,
2021-10-04,demo-mayorista,demo-may-2021-10-04,Mercado Abasto,Sandía,Santa Cruz,,,E,17.77,unidad,,
2021-10-04,demo-mayorista,demo-may-2021-10-04,Mercado Abasto,Frutilla,Valles Cruceños,,,N,12.10,kg,,
2021-10-04,demo-mayorista,demo-may-2021-10-04,Mercado Abasto,Banano,,,Primera,A,31.43,chipa,,
2021-10-04,demo-mayorista,demo-may-2021-10-04,Mercado Abasto,Tomate,,,Primera,A,5.53,kg,,
2021-10-04,demo-mayorista,demo-may-2021-10-04,Mercado Abasto,Yuca,Norte Integrado,,Primera,N,57.59,bolsa,,
2021-11-15,demo-mayorista,demo-may-2021-11-15,Mercado Abasto,Papaya,Santa Cruz,,Primera,A,4.30,kg,,
2021-11-15,demo-mayorista,demo-may-2021-11-15,Mercado Abasto,Piña,Santa Cruz,,Segunda,A,5.72,unidad,,
2021-11-15,demo-mayorista,demo-may-2021-11-15,Mercado Abasto,Naranja,Cochabamba,,,E,55.39,ciento,,
2021-11-15,demo-mayorista,demo-may-2021-11-15,Mercado Abasto,Sandía,Santa Cruz,,Primera,A,11.26,unidad,,
2021-11-15,demo-mayorista,demo-may-2021-11-15,Mercado Abasto,Durazno,,,Primera,N,9.45,kg,,
2021-11-15,demo-mayorista,demo-may-2021-11-15,Mercado Abasto,Tomate,Santa Cruz,,Segunda,N,7.57,kg,,
2021-11-29,demo-mayorista,demo-may-2021-11-29,Mercado Abasto,Achachairú,Santa Cruz,,,N,54.10,ciento,,
2021-11-29,demo-mayorista,demo-may-2021-11-29,Mercado Abasto,Papaya,Norte Integrado,,Primera,A,3.71,kg,,
2021-11-29,demo-mayorista,demo-may-2021-11-29,Mercado Abasto,Piña,Norte Integrado,,,A,6.05,unidad,,
2021-11-29,demo-mayorista,demo-may-2021-11-29,Mercado Abasto,Sandía,Santa Cruz,,Primera,A,11.41,unidad,,
2021-11-29,demo-mayorista,demo-may-2021-11-29,Mercado Abasto,Guineo,Cochabamba,,,N,35.34,chipa,,
